human_symbol,incidence_n_mutations,incidence_n_altered_samples,incidence_n_profiled_samples,incidence_pct,is_cancer_gene,n_reference_profiled,n_case_profiled,n_reference_mutated,n_case_mutated,is_candidate,candidate_gene_symbols,candidate_gene_labels,candidate_groups,candidate_group,n_total_profiled,n_total_mutated,profile_denominator_matches_incidence,test_status,reference_prevalence_pct,case_prevalence_pct,prevalence_difference_pct,corrected_odds_ratio,corrected_log2_odds_ratio,odds_ratio,p_value,q_value_all_mutated_genes,n_fdr_tests,association_direction,is_significant_candidate,volcano_category,candidate_group_plot
ORMDL1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
ORMDL3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
OSTC,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
OXSR1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
P2RX1,14,13,147,8.8,No,115,32,10,3,FALSE,NA,NA,NA,NA,147,13,TRUE,tested,8.695652173913043,9.375,0.679347826086957,1.192090395480226,0.2534936386241877,1.0855947039009592,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PABIR1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PAGE2B,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PAQR3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PARD6G-AS1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PATE3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PAXX,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PCP2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PDCD5,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PDCL3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PDIK1L,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PDPK1,3,3,176,1.7,Yes,115,61,2,1,FALSE,NA,NA,NA,NA,176,3,TRUE,tested,1.7391304347826086,1.639344262295082,-0.09978617248752664,1.1256198347107438,0.17071965585011428,0.9419816022613248,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PDZD11,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PFDN1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PFN1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PGBD3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PGGT1B,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PGLYRP1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PGRMC1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PHF11,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PHGR1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PHLDA3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PISD,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PITHD1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PKIG,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLA2G6,16,13,147,8.8,No,115,32,10,3,FALSE,NA,NA,NA,NA,147,13,TRUE,tested,8.695652173913043,9.375,0.679347826086957,1.192090395480226,0.2534936386241877,1.0855947039009592,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLCG1,17,13,147,8.8,Yes,115,32,10,3,FALSE,NA,NA,NA,NA,147,13,TRUE,tested,8.695652173913043,9.375,0.679347826086957,1.192090395480226,0.2534936386241877,1.0855947039009592,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLD6,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLEKHF2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLN,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PLP2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PMAIP1,1,1,147,0.7,Yes,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PNPLA4,2,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLD4,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLE3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLR1H,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLR2H,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLR2I,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLR2J4,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POLR3H,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POTEB2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
POU3F1,2,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPIH,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPM1D,13,13,147,8.8,Yes,115,32,10,3,FALSE,NA,NA,NA,NA,147,13,TRUE,tested,8.695652173913043,9.375,0.679347826086957,1.192090395480226,0.2534936386241877,1.0855947039009592,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPP1CB,1,1,147,0.7,Yes,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPP1R16A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPP2R5A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPP3CA,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPP4R1L,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PPTC7,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PRKRIP1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PRNT,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PRR15L,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PRSS46P,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PRXL2B,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PSCA,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PSMA7,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PSMB3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PTAFR,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PTCH1,45,35,176,19.9,Yes,115,61,23,12,TRUE,Ptch1,Ptch1 / PTCH1,Predisposition,Predisposition,176,35,TRUE,tested,20,19.672131147540984,-0.32786885245901587,0.9939823769611004,-0.008707821466210163,0.9797050691952445,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,Predisposition (P)
PTCHD3,17,13,147,8.8,No,115,32,10,3,FALSE,NA,NA,NA,NA,147,13,TRUE,tested,8.695652173913043,9.375,0.679347826086957,1.192090395480226,0.2534936386241877,1.0855947039009592,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PTTG1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PXT1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
PYCARD-AS1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB11B,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB14,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB23,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB26,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB27B,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB39A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB3A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB5C,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAB5IF,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAC3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAN,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RANBP1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RAP1A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RBM14-RBM4,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RBP1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
REEP5,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RER1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RETN,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RGPD2,2,2,147,1.4,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RHBDL1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RHOXF2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RILPL2,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RLN3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RNASE1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RNF32-DT,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RNU5F-1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPA3,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL18A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL30,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL31,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL36AL,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL5,1,1,147,0.7,Yes,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL7A,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPL7L1,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPP25L,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPP38,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPP38-DT,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
RPS16,1,1,147,0.7,No,115,32,1,0,FALSE,NA,NA,NA,NA,147,1,TRUE,tested,0.8695652173913043,0,-0.8695652173913043,1.1743589743589744,0.2318734743473333,0,0.9999999999999999,1,18512,Not significant,FALSE,Not significant,NA
