iteration,n_candidate_genes,median_incidence_pct
5906,30,6.449999999999999
5907,30,5.1
5908,30,7.85
5909,30,5.1
5910,30,4.65
5911,30,5.4
5912,30,7.5
5913,30,5.75
5914,30,4.8
5915,30,4.8
5916,30,7.5
5917,30,6.449999999999999
5918,30,8.2
5919,30,3.4
5920,30,4.8
5921,30,6.1
5922,30,6.1
5923,30,5.1
5924,30,4.449999999999999
5925,30,4.449999999999999
5926,30,3.4
5927,30,3.75
5928,30,4.449999999999999
5929,30,6.8
5930,30,4.8
5931,30,4.8
5932,30,3.75
5933,30,4.8
5934,30,4.1
5935,30,5.1
5936,30,6.449999999999999
5937,30,5.1
5938,30,7.15
5939,30,5.4
5940,30,4.449999999999999
5941,30,6.449999999999999
5942,30,5.1
5943,30,6.449999999999999
5944,30,3.4
5945,30,4.1
5946,30,4.1
5947,30,5.4
5948,30,6.1
5949,30,4.449999999999999
5950,30,5.9
5951,30,6.1
5952,30,4.1
5953,30,4.449999999999999
5954,30,4.1
5955,30,6.1
5956,30,5.75
5957,30,6.1
5958,30,5.4
5959,30,4.1
5960,30,4.8
5961,30,6.8
5962,30,6.1
5963,30,5.75
5964,30,6.1
5965,30,4.8
5966,30,3.75
5967,30,4.1
5968,30,4.65
5969,30,2.7
5970,30,5.4
5971,30,3.4
5972,30,4.449999999999999
5973,30,5.449999999999999
5974,30,5.4
5975,30,5.75
5976,30,4.8
5977,30,5.1
5978,30,4.8
5979,30,4.1
5980,30,4.449999999999999
5981,30,6.449999999999999
5982,30,5.4
5983,30,4.8
5984,30,6.1
5985,30,4.1
5986,30,6.8
5987,30,5.1
5988,30,4.8
5989,30,5.4
5990,30,4.8
5991,30,4.8
5992,30,5.449999999999999
5993,30,5.1
5994,30,7.15
5995,30,4.449999999999999
5996,30,4.1
5997,30,4.8
5998,30,4.1
5999,30,4.449999999999999
6000,30,5.1
6001,30,7.85
6002,30,4.8
6003,30,5.4
6004,30,4.8
6005,30,4.8
6006,30,4.449999999999999
6007,30,6.1
6008,30,5.1
6009,30,5.1
6010,30,4.449999999999999
6011,30,5.75
6012,30,6.8
6013,30,6.1
6014,30,5.4
6015,30,4.05
6016,30,7.15
6017,30,6.449999999999999
6018,30,4.449999999999999
6019,30,5.4
6020,30,5.1
6021,30,4.8
6022,30,5.1
6023,30,5.75
6024,30,6.55
6025,30,5.4
6026,30,4.75
6027,30,4.8
6028,30,5.449999999999999
6029,30,5.4
6030,30,3.05
6031,30,5.1
6032,30,5.75
6033,30,5.4
6034,30,4.8
6035,30,4.1
6036,30,4.1
6037,30,4.8
6038,30,7.85
6039,30,5.1
6040,30,4.449999999999999
6041,30,6.1
6042,30,4.8
6043,30,4.8
6044,30,3.4
6045,30,4.1
6046,30,4.1
6047,30,4.8
6048,30,6.8
6049,30,6.1
6050,30,4.449999999999999
6051,30,4.1
6052,30,3.4
6053,30,6.8
6054,30,3.75
6055,30,7.85
6056,30,5.75
6057,30,6.8
6058,30,4.449999999999999
6059,30,5.4
6060,30,4.1
6061,30,4.4
6062,30,6.8
6063,30,6.1
6064,30,5.1
6065,30,5.75
6066,30,4.8
6067,30,5.4
6068,30,4.449999999999999
6069,30,5.85
6070,30,4.1
6071,30,4.8
6072,30,4.8
6073,30,9.5
6074,30,4.1
6075,30,4.449999999999999
6076,30,6.1
6077,30,6.449999999999999
6078,30,5.4
6079,30,5.1
6080,30,4.8
6081,30,5.1
6082,30,4.05
6083,30,8.1
6084,30,4.449999999999999
6085,30,4.8
6086,30,7.15
6087,30,6.449999999999999
6088,30,6.1
6089,30,6.8
6090,30,4.1
6091,30,4.8
6092,30,6.449999999999999
6093,30,5.1
6094,30,3.4
6095,30,4.1
6096,30,4.1
6097,30,4.1
6098,30,7.15
6099,30,4.449999999999999
6100,30,5.75
6101,30,3.05
6102,30,4.1
6103,30,7.5
6104,30,4.1
6105,30,6.449999999999999
6106,30,4.8
6107,30,4.8
6108,30,3.4
6109,30,3.4
6110,30,3.4
6111,30,7.85
6112,30,6.1
6113,30,6.8
6114,30,4.8
6115,30,6.1
6116,30,5.4
6117,30,4.1
6118,30,3.4
6119,30,4.449999999999999
6120,30,5.75
6121,30,4.8
6122,30,4.449999999999999
6123,30,5.4
6124,30,5.4
6125,30,4.8
6126,30,4.8
6127,30,6.449999999999999
6128,30,5.1
6129,30,4.8
6130,30,4.1
6131,30,4.1
6132,30,3.4
6133,30,6.1
6134,30,4.8
6135,30,4.8
6136,30,4.8
6137,30,3.05
6138,30,5.1
6139,30,4.8
6140,30,5.4
6141,30,5.449999999999999
6142,30,4.949999999999999
6143,30,3.4
6144,30,4.449999999999999
6145,30,4.8
6146,30,4.8
6147,30,4.8
6148,30,5.4
6149,30,5.4
6150,30,4.1
6151,30,3.05
6152,30,6.1
6153,30,6.1
6154,30,4.1
6155,30,6.1
6156,30,4.65
6157,30,3.4
6158,30,6.9
6159,30,6.1
6160,30,4.8
6161,30,4.449999999999999
6162,30,6.8
6163,30,4.8
6164,30,3.4
6165,30,3.4
6166,30,4.949999999999999
6167,30,4.1
6168,30,5.75
6169,30,6.8
6170,30,6.1
6171,30,5.4
6172,30,4.8
6173,30,5.4
6174,30,3.4
6175,30,6.449999999999999
6176,30,5.1
6177,30,4.8
6178,30,4.8
6179,30,5.4
6180,30,5.1
6181,30,7.15
6182,30,6.449999999999999
6183,30,4.8
6184,30,5.75
6185,30,4.1
6186,30,5.25
6187,30,3.4
6188,30,5.75
6189,30,4.8
6190,30,4.8
6191,30,2.7
6192,30,4.8
6193,30,3.75
6194,30,6.449999999999999
6195,30,5.1
6196,30,6.1
6197,30,6.8
6198,30,4.75
6199,30,4.449999999999999
6200,30,5.75
6201,30,4.8
6202,30,6.8
6203,30,6.1
6204,30,4.8
6205,30,6.8
6206,30,4.8
6207,30,3.4
6208,30,5.1
6209,30,5.75
6210,30,6.8
6211,30,6.1
6212,30,4.8
6213,30,3.75
6214,30,5.4
6215,30,4.449999999999999
6216,30,5.75
6217,30,4.1
6218,30,5.4
6219,30,5.1
6220,30,4.8
6221,30,5.1
6222,30,5.4
6223,30,6.449999999999999
6224,30,4.1
6225,30,5.4
6226,30,5.449999999999999
6227,30,4.1
6228,30,4.1
6229,30,4.1
6230,30,6.8
6231,30,3.75
6232,30,5.1
6233,30,7.15
6234,30,4.1
6235,30,3.75
6236,30,5.449999999999999
6237,30,5.4
6238,30,5.1
6239,30,5.75
6240,30,4.8
6241,30,5.75
6242,30,4.8
6243,30,7.15
6244,30,6.1
6245,30,4.05
6246,30,4.449999999999999
6247,30,6.449999999999999
6248,30,4.1
6249,30,4.8
6250,30,7.15
6251,30,5.25
6252,30,6.449999999999999
6253,30,5.1
6254,30,6.1
6255,30,5.75
6256,30,4.1
6257,30,5.75
6258,30,5.1
6259,30,4.8
6260,30,6.449999999999999
6261,30,4.8
6262,30,6.8
6263,30,4.8
6264,30,5.1
6265,30,3.75
6266,30,5.75
6267,30,4.8
6268,30,6.449999999999999
6269,30,4.449999999999999
6270,30,6.8
6271,30,6.1
6272,30,4.8
6273,30,4.449999999999999
6274,30,4.8
6275,30,5.4
6276,30,5.449999999999999
6277,30,4.1
6278,30,4.8
6279,30,5.4
6280,30,6.8
6281,30,5.75
6282,30,4.449999999999999
6283,30,4.1
6284,30,4.8
6285,30,5.4
6286,30,4.1
6287,30,5.1
6288,30,6.449999999999999
6289,30,4.1
6290,30,5.1
6291,30,4.1
6292,30,2.7
6293,30,6.8
6294,30,6.1
6295,30,4.449999999999999
6296,30,3.05
6297,30,6.449999999999999
6298,30,5.75
6299,30,4.8
6300,30,6.449999999999999
6301,30,3.75
6302,30,5.75
6303,30,6.1
6304,30,3.4
6305,30,4.1
6306,30,4.8
6307,30,5.75
6308,30,7.15
6309,30,4.75
6310,30,4.1
6311,30,4.1
6312,30,5.75
6313,30,4.449999999999999
6314,30,9.15
6315,30,4.449999999999999
6316,30,3.4
6317,30,5.75
6318,30,5.75
6319,30,3.4
6320,30,5.4
6321,30,2.35
6322,30,5.1
6323,30,3.75
6324,30,5.75
6325,30,4.8
6326,30,7.5
6327,30,5.1
6328,30,4.8
6329,30,3.75
6330,30,5.1
6331,30,3.4
6332,30,6.4
6333,30,4.8
6334,30,2.7
6335,30,5.4
6336,30,5.4
6337,30,4.8
6338,30,4.1
6339,30,4.1
6340,30,5.4
6341,30,5.75
6342,30,3.4
6343,30,6.8
6344,30,4.8
6345,30,4.1
6346,30,4.8
6347,30,4.1
6348,30,4.8
6349,30,5.4
6350,30,4.449999999999999
6351,30,4.449999999999999
6352,30,5.75
6353,30,5.1
6354,30,5.4
6355,30,5.4
6356,30,4.8
6357,30,5.4
6358,30,3.4
6359,30,5.449999999999999
6360,30,5.4
6361,30,8.15
6362,30,3.4
6363,30,4.8
6364,30,5.449999999999999
6365,30,4.8
6366,30,5.4
6367,30,5.75
6368,30,5.75
6369,30,6.1
6370,30,4.8
6371,30,5.4
6372,30,4.8
6373,30,4.8
6374,30,5.4
6375,30,6.1
6376,30,4.1
6377,30,3.4
6378,30,4.8
6379,30,5.75
6380,30,4.1
6381,30,5.4
6382,30,5.1
6383,30,4.8
6384,30,3.75
6385,30,5.75
6386,30,5.4
6387,30,5.4
6388,30,6.1
6389,30,4.1
6390,30,5.75
6391,30,4.1
6392,30,3.75
6393,30,3.4
6394,30,5.75
6395,30,7.85
6396,30,4.449999999999999
6397,30,6.55
6398,30,7.85
6399,30,6.1
6400,30,4.8
6401,30,3.05
6402,30,6.1
6403,30,5.75
6404,30,3.4
6405,30,6.449999999999999
6406,30,5.4
6407,30,3.4
6408,30,3.4
6409,30,4.449999999999999
6410,30,7.15
6411,30,6.449999999999999
6412,30,5.4
6413,30,4.449999999999999
6414,30,3.4
6415,30,7.15
6416,30,5.449999999999999
6417,30,5.1
6418,30,3.75
6419,30,4.449999999999999
6420,30,4.8
6421,30,8.5
6422,30,5.1
6423,30,5.4
6424,30,6.449999999999999
6425,30,4.8
6426,30,3.75
6427,30,7.15
6428,30,5.1
6429,30,4.1
6430,30,6.1
6431,30,4.449999999999999
6432,30,5.75
6433,30,3.05
6434,30,4.1
6435,30,5.75
6436,30,4.8
6437,30,6.9
6438,30,7.15
6439,30,2.7
6440,30,5.4
6441,30,5.4
6442,30,5.1
6443,30,4.8
6444,30,5.4
6445,30,5.4
6446,30,4.8
6447,30,6.15
6448,30,4.8
6449,30,4.949999999999999
6450,30,4.8
6451,30,5.4
6452,30,4.1
6453,30,4.1
6454,30,5.75
6455,30,6.449999999999999
6456,30,6.1
6457,30,4.75
6458,30,7.85
6459,30,4.05
6460,30,4.8
6461,30,2
6462,30,6.8
6463,30,6.45
6464,30,4.449999999999999
6465,30,3.4
6466,30,5.1
6467,30,3.4
6468,30,3.0999999999999996
6469,30,5.75
6470,30,6.8
6471,30,3.4
6472,30,4.8
6473,30,4.8
6474,30,3.75
6475,30,6.8
6476,30,8.2
6477,30,5.1
6478,30,5.1
6479,30,5.4
6480,30,6.1
6481,30,5.75
6482,30,4.1
6483,30,6.449999999999999
6484,30,6.8
6485,30,3.4
6486,30,5.4
6487,30,7.1499999999999995
6488,30,2.7
6489,30,5.449999999999999
6490,30,5.4
6491,30,4.1
6492,30,6.1
6493,30,5.1
6494,30,4.449999999999999
6495,30,4.1
6496,30,6.1
6497,30,5.1
6498,30,6.1
6499,30,4.1
6500,30,6.1
6501,30,4.1
6502,30,4.449999999999999
6503,30,4.8
6504,30,7.1499999999999995
6505,30,4.75
6506,30,4.449999999999999
6507,30,4.8
6508,30,5.4
6509,30,5.1
6510,30,4.449999999999999
6511,30,7.45
6512,30,4.1
6513,30,6.449999999999999
6514,30,3.4
6515,30,5.1
6516,30,7.5
6517,30,3.75
6518,30,5.1
6519,30,4.05
6520,30,4.449999999999999
6521,30,4.449999999999999
6522,30,5.4
6523,30,5.75
6524,30,4.449999999999999
6525,30,6.449999999999999
6526,30,4.1
6527,30,3.4
6528,30,5.4
6529,30,6.1
6530,30,7.5
6531,30,5.4
6532,30,3.4
6533,30,6.1
6534,30,4.8
6535,30,4.1
6536,30,6.449999999999999
6537,30,5.75
6538,30,5.4
6539,30,5.4
6540,30,5.1
6541,30,3.4
6542,30,5.449999999999999
6543,30,2.7
6544,30,4.8
6545,30,4.8
6546,30,6.449999999999999
6547,30,4.1
6548,30,5.1
6549,30,5.75
6550,30,6.8
6551,30,4.8
6552,30,3.75
6553,30,4.8
6554,30,3.4
6555,30,5.1
6556,30,4.449999999999999
6557,30,5.25
6558,30,4.8
6559,30,5.75
6560,30,4.8
6561,30,5.1
6562,30,4.1
6563,30,4.1
6564,30,4.8
6565,30,4.449999999999999
6566,30,7.5
6567,30,5.4
6568,30,4.8
6569,30,4.1
6570,30,6.1
6571,30,5.1
6572,30,4.8
6573,30,5.1
6574,30,4.449999999999999
6575,30,5.1
6576,30,3.4
6577,30,5.4
6578,30,6.1
6579,30,5.1
6580,30,5.1
6581,30,4.449999999999999
6582,30,5.1
6583,30,3.75
6584,30,5.4
6585,30,4.1
6586,30,4.1
6587,30,5.1
6588,30,5.1
6589,30,4.6
6590,30,6.8
6591,30,4.8
6592,30,4.1
6593,30,6.1
6594,30,5.1
6595,30,4.1
6596,30,4.449999999999999
6597,30,5.75
6598,30,5.1
6599,30,5.75
6600,30,4.1
6601,30,4.8
6602,30,3.4
6603,30,4.8
6604,30,6.1
6605,30,4.449999999999999
6606,30,4.8
6607,30,5.4
6608,30,4.8
6609,30,6.8
6610,30,5.1
6611,30,5.4
6612,30,5.4
6613,30,5.75
6614,30,4.449999999999999
6615,30,4.1
6616,30,3.75
6617,30,4.75
6618,30,4.8
6619,30,4.8
6620,30,3.4
6621,30,3.75
6622,30,5.4
6623,30,5.1
6624,30,4.8
6625,30,3.75
6626,30,5.1
6627,30,4.3
6628,30,5.75
6629,30,6.1
6630,30,3.4
6631,30,5.1
6632,30,4.8
6633,30,5.4
6634,30,4.449999999999999
6635,30,4.1
6636,30,5.1
6637,30,5.4
6638,30,4.1
6639,30,6.1
6640,30,4.449999999999999
6641,30,5.4
6642,30,4.8
6643,30,4.1
6644,30,4.449999999999999
6645,30,4.949999999999999
6646,30,6.1
6647,30,5.4
6648,30,4.449999999999999
6649,30,4.1
6650,30,6.449999999999999
6651,30,3.4
6652,30,6.1
6653,30,5.75
6654,30,3.4
6655,30,5.4
6656,30,4.1
6657,30,4.8
6658,30,3.4
6659,30,4.449999999999999
6660,30,4.8
6661,30,5.4
6662,30,7.5
6663,30,7.85
6664,30,3.4
6665,30,7.15
6666,30,3.75
6667,30,4.1
6668,30,6.449999999999999
6669,30,5.4
6670,30,5.449999999999999
6671,30,4.449999999999999
6672,30,6.1
6673,30,5.4
6674,30,3.4
6675,30,5.75
6676,30,3.75
6677,30,4.1
6678,30,5.1
6679,30,4.1
6680,30,6.449999999999999
6681,30,4.1
6682,30,7.15
6683,30,3.05
6684,30,4.1
6685,30,6.1
6686,30,3.05
6687,30,5.75
6688,30,3.4
6689,30,4.1
6690,30,4.1
6691,30,4.8
6692,30,3.4
6693,30,5.1
6694,30,3.75
6695,30,5.4
6696,30,4.75
6697,30,4.449999999999999
6698,30,5.75
6699,30,4.8
6700,30,4.8
6701,30,5.1
6702,30,4.8
6703,30,5.4
6704,30,4.8
6705,30,4.449999999999999
6706,30,6.449999999999999
6707,30,2.35
6708,30,5.449999999999999
6709,30,4.8
6710,30,5.4
6711,30,5.449999999999999
6712,30,2.7
6713,30,4.1
6714,30,5.1
6715,30,3.4
6716,30,7.85
6717,30,5.75
6718,30,5.1
6719,30,5.449999999999999
6720,30,4.8
6721,30,4.8
6722,30,4.449999999999999
6723,30,4.449999999999999
6724,30,4.8
6725,30,4.8
6726,30,6.449999999999999
6727,30,4.05
6728,30,4.8
6729,30,4.449999999999999
6730,30,5.1
6731,30,4.1
6732,30,4.449999999999999
6733,30,6.1
6734,30,6.449999999999999
6735,30,4.449999999999999
6736,30,5.4
6737,30,4.449999999999999
6738,30,4.8
6739,30,4.8
6740,30,4.75
6741,30,6.1
6742,30,7.15
6743,30,5.75
6744,30,6.1
6745,30,5.75
6746,30,6.45
6747,30,5.1
6748,30,5.75
6749,30,3.4
6750,30,6.8
6751,30,5.1
6752,30,3.75
6753,30,4.8
6754,30,4.1
6755,30,5.4
6756,30,4.75
6757,30,5.1
6758,30,4.449999999999999
6759,30,4.449999999999999
6760,30,6.1
6761,30,5.1
6762,30,8.2
6763,30,4.1
6764,30,3.75
6765,30,4.8
6766,30,4.8
6767,30,4.449999999999999
6768,30,4.1
6769,30,4.449999999999999
6770,30,4.449999999999999
6771,30,4.8
6772,30,5.75
6773,30,4.1
6774,30,3.4
6775,30,6.1
6776,30,2.7
6777,30,6.1
6778,30,5.4
6779,30,5.75
6780,30,4.65
6781,30,5.4
6782,30,4.05
6783,30,6.1
6784,30,4.449999999999999
6785,30,4.449999999999999
6786,30,5.75
6787,30,5.75
6788,30,4.449999999999999
6789,30,3.4
6790,30,4.449999999999999
6791,30,5.4
6792,30,4.8
6793,30,4.449999999999999
6794,30,6.1
6795,30,3.75
6796,30,5.75
6797,30,4.1
6798,30,6.8
6799,30,4.1
6800,30,6.449999999999999
6801,30,4.1
6802,30,5.1
6803,30,5.75
6804,30,4.1
6805,30,3.4
6806,30,4.8
6807,30,6.449999999999999
6808,30,4.449999999999999
6809,30,4.8
6810,30,4.8
6811,30,4.449999999999999
6812,30,6.1
6813,30,6.1
6814,30,6.449999999999999
6815,30,2.7
6816,30,5.1
6817,30,4.8
6818,30,4.449999999999999
6819,30,4.75
6820,30,5.4
6821,30,5.4
6822,30,4.449999999999999
6823,30,5.4
6824,30,5.4
6825,30,6.1
6826,30,6.1
6827,30,4.1
6828,30,6.1
6829,30,5.1
6830,30,6.1
6831,30,4.449999999999999
6832,30,3.4
6833,30,6.1
6834,30,3.75
6835,30,5.75
6836,30,5.1
6837,30,3.4
6838,30,3.75
6839,30,6.449999999999999
6840,30,6.1
6841,30,6.8
6842,30,6.1
6843,30,4.8
6844,30,6.25
6845,30,5.1
6846,30,4.449999999999999
6847,30,8.15
6848,30,6.8
6849,30,4.8
6850,30,5.1
6851,30,3.75
6852,30,4.1
6853,30,5.1
6854,30,5.1
6855,30,4.8
6856,30,4.1
6857,30,3.4
6858,30,5.1
6859,30,7.5
6860,30,8.5
6861,30,5.1
6862,30,4.449999999999999
6863,30,4.449999999999999
6864,30,5.4
6865,30,4.8
6866,30,4.1
6867,30,6.8
6868,30,5.75
6869,30,5.75
6870,30,7.15
6871,30,6.1
6872,30,4.449999999999999
6873,30,5.449999999999999
6874,30,5.4
6875,30,3.75
6876,30,5.75
6877,30,5.1
6878,30,5.1
6879,30,4.8
6880,30,6.1
6881,30,5.1
6882,30,5.75
6883,30,4.8
6884,30,5.1
6885,30,7.45
6886,30,5.25
6887,30,3.75
6888,30,5.75
6889,30,5.1
6890,30,3.05
6891,30,4.449999999999999
6892,30,3.4
6893,30,7.15
6894,30,5.4
6895,30,3.7
6896,30,5.75
6897,30,5.1
6898,30,4.1
6899,30,5.75
6900,30,4.449999999999999
6901,30,5.4
6902,30,4.1
6903,30,5.1
6904,30,5.75
6905,30,3.75
6906,30,4.449999999999999
6907,30,6.1
6908,30,3.4
6909,30,3.75
6910,30,4.1
6911,30,5.4
6912,30,4.1
6913,30,4.8
6914,30,5.1
6915,30,4.65
6916,30,6.1
6917,30,6.449999999999999
6918,30,4.8
6919,30,4.8
6920,30,8.2
6921,30,5.1
6922,30,3.75
6923,30,4.1
6924,30,5.75
6925,30,4.8
6926,30,4.449999999999999
6927,30,5.75
6928,30,4.449999999999999
6929,30,4.8
6930,30,5.4
6931,30,3.75
6932,30,4.1
6933,30,6.1
6934,30,4.8
6935,30,4.8
6936,30,4.949999999999999
6937,30,4.3
6938,30,3.75
6939,30,4.1
6940,30,5.4
6941,30,4.449999999999999
6942,30,3.75
6943,30,4.8
6944,30,4.8
6945,30,6.1
6946,30,4.449999999999999
6947,30,3.4
6948,30,4.449999999999999
6949,30,4.8
6950,30,5.449999999999999
6951,30,4.1
6952,30,3.75
6953,30,5.75
6954,30,4.8
6955,30,5.4
6956,30,4.1
6957,30,4.1
6958,30,6.449999999999999
6959,30,5.75
6960,30,5.1
6961,30,5.75
6962,30,4.8
6963,30,5.1
6964,30,5.75
6965,30,4.3
6966,30,6.449999999999999
6967,30,4.8
6968,30,6.1
6969,30,3.75
6970,30,4.8
6971,30,5.4
6972,30,3.05
6973,30,5.1
6974,30,7.5
6975,30,5.75
6976,30,5.75
6977,30,5.1
6978,30,4.449999999999999
6979,30,3.75
6980,30,4.8
6981,30,4.449999999999999
6982,30,3.4
6983,30,8.2
6984,30,4.8
6985,30,4.75
6986,30,5.1
6987,30,8.8
6988,30,4.8
6989,30,4.1
6990,30,3.75
6991,30,4.449999999999999
6992,30,3.05
6993,30,6.449999999999999
6994,30,6.1
6995,30,4.1
6996,30,6.449999999999999
6997,30,6.1
6998,30,5.1
6999,30,4.449999999999999
7000,30,7.15
7001,30,4.1
7002,30,6.1
7003,30,7.5
7004,30,5.4
7005,30,6.8
7006,30,4.1
7007,30,4.8
7008,30,4.8
7009,30,4.8
7010,30,5.4
7011,30,4.1
7012,30,4.25
7013,30,5.449999999999999
7014,30,5.4
7015,30,5.4
7016,30,5.4
7017,30,8.2
7018,30,4.949999999999999
7019,30,3.75
7020,30,4.1
7021,30,3.4
7022,30,5.1
7023,30,5.1
7024,30,6.1
7025,30,5.75
7026,30,4.8
7027,30,5.75
7028,30,3.75
7029,30,6.449999999999999
7030,30,7.800000000000001
7031,30,4.449999999999999
7032,30,5.4
7033,30,4.1
7034,30,4.8
7035,30,4.1
7036,30,5.1
7037,30,4.8
7038,30,3.4
7039,30,5.1
7040,30,5.1
7041,30,5.1
7042,30,4.1
7043,30,5.8
7044,30,3.05
7045,30,4.8
7046,30,5.1
7047,30,4.8
7048,30,5.4
7049,30,4.1
7050,30,5.449999999999999
7051,30,5.1
7052,30,4.8
7053,30,5.1
7054,30,4.8
7055,30,4.1
7056,30,3.4
7057,30,6.1
7058,30,4.449999999999999
7059,30,6.1
7060,30,3.75
7061,30,4.449999999999999
7062,30,4.8
7063,30,4.8
7064,30,6.449999999999999
7065,30,5.1
7066,30,5.75
7067,30,4.8
7068,30,5.4
7069,30,5.75
7070,30,6.75
7071,30,5.1
7072,30,4.1
7073,30,4.8
7074,30,4.1
7075,30,5.449999999999999
7076,30,6.1
7077,30,4.449999999999999
7078,30,3.4
7079,30,4.449999999999999
7080,30,6.449999999999999
7081,30,4.1
7082,30,4.8
7083,30,5.75
7084,30,6.8
7085,30,5.4
7086,30,4.1
7087,30,6.449999999999999
7088,30,4.1
7089,30,4.1
7090,30,5.4
7091,30,4.449999999999999
7092,30,5.1
7093,30,6.8
7094,30,5.25
7095,30,5.75
7096,30,5.4
7097,30,4.75
7098,30,4.8
7099,30,4.8
7100,30,5.75
7101,30,4.8
7102,30,4.8
7103,30,5.4
7104,30,3.75
7105,30,4.1
7106,30,5.75
7107,30,6.8
7108,30,6.8
7109,30,4.8
7110,30,4.449999999999999
7111,30,4.1
7112,30,6.1
7113,30,5.4
7114,30,3.75
7115,30,6.45
7116,30,5.75
7117,30,4.449999999999999
7118,30,5.1
7119,30,4.449999999999999
7120,30,5.75
7121,30,5.4
7122,30,5.9
7123,30,4.449999999999999
7124,30,6.1
7125,30,4.449999999999999
7126,30,4.8
7127,30,4.8
7128,30,5.4
7129,30,5.449999999999999
7130,30,6.8
7131,30,4.1
7132,30,5.1
7133,30,4.75
7134,30,5.1
7135,30,5.4
7136,30,5.4
7137,30,6.1
7138,30,5.75
7139,30,4.8
7140,30,4.1
7141,30,5.75
7142,30,5.1
7143,30,3.4
7144,30,4.449999999999999
7145,30,4.449999999999999
7146,30,5.550000000000001
7147,30,5.4
7148,30,6.1
7149,30,4.449999999999999
7150,30,6.1
7151,30,5.4
7152,30,3.4
7153,30,4.1
7154,30,3.75
7155,30,6.199999999999999
7156,30,7.15
7157,30,4.1
7158,30,5.1
7159,30,4.75
7160,30,5.8
7161,30,6.449999999999999
7162,30,4.8
7163,30,4.449999999999999
7164,30,6.449999999999999
7165,30,4.449999999999999
7166,30,3.75
7167,30,4.449999999999999
7168,30,4.1
7169,30,4.1
7170,30,4.8
7171,30,4.449999999999999
7172,30,4.8
7173,30,6.1
7174,30,4.8
7175,30,6.55
7176,30,4.1
7177,30,6.1
7178,30,4.8
7179,30,4.449999999999999
7180,30,5.75
7181,30,6.8
7182,30,5.4
7183,30,5.1
7184,30,5.1
7185,30,4.1
7186,30,4.449999999999999
7187,30,5.75
7188,30,4.449999999999999
7189,30,5.449999999999999
7190,30,5.1
7191,30,6.8
7192,30,5.1
7193,30,5.4
7194,30,6.1
7195,30,3.4
7196,30,5.4
7197,30,4.8
7198,30,4.8
7199,30,4.449999999999999
7200,30,5.75
7201,30,6.8
7202,30,6.45
7203,30,4.1
7204,30,3.05
7205,30,5.1
7206,30,4.1
7207,30,3.4
7208,30,4.1
7209,30,4.1
7210,30,5.75
7211,30,5.1
7212,30,4.1
7213,30,8.2
7214,30,3.75
7215,30,4.1
7216,30,4.1
7217,30,5.4
7218,30,4.1
7219,30,7.85
7220,30,4.8
7221,30,5.4
7222,30,5.1
7223,30,6.1
7224,30,3.4
7225,30,4.1
7226,30,6.1
7227,30,4.1
7228,30,5.75
7229,30,4.8
7230,30,4.75
7231,30,5.4
7232,30,4.7
7233,30,5.4
7234,30,5.75
7235,30,4.8
7236,30,3.75
7237,30,7.5
7238,30,4.8
7239,30,5.449999999999999
7240,30,5.75
7241,30,5.4
7242,30,5.9
7243,30,4.449999999999999
7244,30,3.4
7245,30,5.75
7246,30,4.1
7247,30,4.8
7248,30,5.4
7249,30,4.8
7250,30,5.4
7251,30,4.1
7252,30,6.449999999999999
7253,30,4.449999999999999
7254,30,6.449999999999999
7255,30,4.1
7256,30,8.5
7257,30,5.1
7258,30,5.1
7259,30,5.1
7260,30,3.4
7261,30,6.449999999999999
7262,30,2.7
7263,30,5.75
7264,30,6.8
7265,30,4.8
7266,30,4.1
7267,30,4.1
7268,30,6.449999999999999
7269,30,5.4
7270,30,5.75
7271,30,5.1
7272,30,6.1
7273,30,5.1
7274,30,4.8
7275,30,7.15
7276,30,5.1
7277,30,8.5
7278,30,4.8
7279,30,4.449999999999999
7280,30,6.8
7281,30,5.1
7282,30,2.35
7283,30,5.1
7284,30,5.75
7285,30,5.1
7286,30,3.05
7287,30,5.4
7288,30,4.75
7289,30,7.15
7290,30,6.8
7291,30,6.1
7292,30,6.1
7293,30,4.8
7294,30,4.1
7295,30,4.8
7296,30,4.8
7297,30,3.75
7298,30,3.4
7299,30,5.1
7300,30,4.949999999999999
7301,30,4.8
7302,30,5.4
7303,30,4.8
7304,30,3.4
7305,30,4.1
7306,30,4.1
7307,30,4.449999999999999
7308,30,2.7
7309,30,4.1
7310,30,6.449999999999999
7311,30,4.8
7312,30,7.5
7313,30,3.75
7314,30,5.1
7315,30,6.449999999999999
7316,30,6.1
7317,30,4.1
7318,30,3.4
7319,30,4.449999999999999
7320,30,5.9
7321,30,5.4
7322,30,4.1
7323,30,4.449999999999999
7324,30,4.6
7325,30,4.8
7326,30,4.449999999999999
7327,30,4.1
7328,30,5.75
7329,30,6.1
7330,30,2.7
7331,30,4.1
7332,30,8.2
7333,30,6.1
7334,30,7.15
7335,30,4.1
7336,30,5.4
7337,30,3.4
7338,30,4.8
7339,30,3.4
7340,30,4.8
7341,30,5.4
7342,30,4.75
7343,30,5.1
7344,30,4.449999999999999
7345,30,4.8
7346,30,5.4
7347,30,4.449999999999999
7348,30,5.75
7349,30,4.8
7350,30,5.4
7351,30,4.75
7352,30,5.75
7353,30,6.449999999999999
7354,30,4.8
7355,30,5.4
7356,30,5.75
